Entity,Code,Year,Annual CO₂ emissions,Life expectancy - Sex: all - Age: 0 - Variant: estimates,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Annual CO₂ emissions from flaring,Annual CO₂ emissions from cement,Annual CO₂ emissions from gas,Annual CO₂ emissions from oil,Annual CO₂ emissions from coal,Annual CO₂ emissions (per capita),GDP per capita,Population (historical)
Africa,,2007,1116900100.0,71.8025,2.3139377,70940600.0,49201936.0,190161820.0,376744200.0,429851520.0,1.1274081,9918.399000000001,992055819.0
Africa,,2008,1174755200.0,72.023,2.3527129,71028420.0,51816748.0,192784050.0,403644580.0,455481400.0,1.1555071,10260.2255,1018065511.0
Africa,,2009,1168250400.0,72.294,2.3814063,66473836.0,58048516.0,191717070.0,426714940.0,425295970.0,1.119719,10262.3385,1044777728.0
Africa,,2010,1216669000.0,72.6515,2.4967673,69367944.0,59657120.0,201907730.0,454329730.0,431406560.0,1.1362721,10880.051,1072216734.0
Africa,,2011,1257421000.0,72.85,2.4053473,67139820.0,58924930.0,220044560.0,486473800.0,424838000.0,1.1445001,11402.5,1100148896.0
Africa,,2012,1268948200.0,72.973,2.5004165,65086492.0,63744184.0,241271420.0,468133020.0,430713120.0,1.125614,11480.179,1128843700.0
Africa,,2013,1282541800.0,73.05699999999999,2.552589,62478416.0,65685876.0,244444420.0,478114270.0,431818800.0,1.1082679,11649.732,1158780556.0
Africa,,2014,1357348700.0,73.125,2.5720634,60937320.0,70033700.0,246893890.0,533888420.0,445595500.0,1.1428827,12001.1075,1189220572.0
Africa,,2015,1332661800.0,73.3475,2.5818129,61322944.0,74037620.0,262314510.0,511108400.0,423878240.0,1.0937093,12203.955,1220075726.0
Africa,,2016,1375131500.0,73.43799999999999,2.4823723,57903576.0,77352360.0,279293380.0,529509200.0,431072960.0,1.1004659,12222.789499999999,1251208653.0
Africa,,2017,1393216400.0,73.8005,2.5273535,60307976.0,75881390.0,300806980.0,532133760.0,424086270.0,1.0873753,12273.67275,1282902297.0
Africa,,2018,1386654300.0,73.96549999999999,2.493003,59538616.0,77317040.0,301683420.0,525863520.0,422251740.0,1.0554873,12364.711,1315409974.0
Africa,,2019,1479411800.0,74.0425,2.6601636,60450890.0,78395670.0,316623330.0,561126460.0,462815500.0,1.0988438,12656.009,1348005692.0
Africa,,2020,1355782400.0,72.7515,2.3345602,54768860.0,76459230.0,296260770.0,494655600.0,433637900.0,0.98307353,11729.6195,1380821349.0
Africa,,2021,1441534000.0,72.096,2.5019531,56723430.0,84852920.0,322760930.0,552703500.0,424493150.0,1.0208932,12503.188999999998,1413753274.0
Africa,,2022,1432502900.0,74.176,2.467237,54754310.0,83513416.0,320003230.0,569905700.0,404326140.0,0.99125665,13025.0205,1446883821.0
Africa,,2023,1418739200.0,75.2975,2.5407417,55825988.0,85006930.0,312629730.0,565198340.0,400078270.0,0.95925564,13025.0205,1480770747.0
Albania,ALB,1933,7328.0,44.521,2.2688117,0.0,0.0,0.0,7328.0,0.0,0.007159781,1596.0,1023495.0
Albania,ALB,1934,7328.0,44.521,2.2688117,0.0,0.0,0.0,7328.0,0.0,0.0070867664,1596.0,1034040.0
Albania,ALB,1935,18320.0,44.521,2.2688117,0.0,0.0,0.0,18320.0,0.0,0.017536236,1596.0,1044694.0
Albania,ALB,1936,128209.99,44.521,2.2688117,0.0,3634.0,0.0,124576.0,0.0,0.12147333,1596.0,1055458.0
Albania,ALB,1937,296725.0,44.521,2.2688117,0.0,7269.0,0.0,289456.0,0.0,0.27826673,1596.0,1066333.0
Albania,ALB,1938,348080.0,44.521,2.2688117,0.0,0.0,0.0,348080.0,0.0,0.32309836,1596.0,1077319.0
Albania,ALB,1939,432352.0,44.521,2.2688117,0.0,0.0,0.0,432352.0,0.0,0.39708453,1596.0,1088816.0
Albania,ALB,1940,692496.0,44.521,2.2688117,0.0,0.0,0.0,692496.0,0.0,0.62906545,1596.0,1100833.0
Albania,ALB,1941,626485.0,44.521,2.2688117,0.0,7269.0,0.0,619216.0,0.0,0.562687,1596.0,1113381.0
Albania,ALB,1942,743792.0,44.521,2.2688117,0.0,0.0,0.0,743792.0,0.0,0.66028625,1596.0,1126469.0
Albania,ALB,1943,461664.0,44.521,2.2688117,0.0,0.0,0.0,461664.0,0.0,0.4049297,1596.0,1140109.0
Albania,ALB,1944,153888.0,44.521,2.2688117,0.0,0.0,0.0,153888.0,0.0,0.13336176,1596.0,1153914.0
Albania,ALB,1945,120912.0,44.521,2.2688117,0.0,0.0,0.0,120912.0,0.0,0.10353056,1596.0,1167887.0
Albania,ALB,1946,483648.0,44.521,2.2688117,0.0,0.0,0.0,461664.0,21984.0,0.40916798,1596.0,1182028.0
Albania,ALB,1947,926992.0,44.521,2.2688117,0.0,0.0,0.0,926992.0,0.0,0.774856,1596.0,1196341.0
Albania,ALB,1948,703488.0,44.521,2.2688117,0.0,0.0,0.0,696160.0,7328.0,0.58099794,1596.0,1210827.0
Albania,ALB,1949,1014928.0,44.521,2.2688117,0.0,0.0,0.0,1014928.0,0.0,0.8254675,1596.0,1229519.0
Albania,ALB,1950,296725.0,44.521,2.2688117,0.0,7180.0,0.0,246114.0,43432.0,0.23778823,1596.0,1247854.0
Albania,ALB,1951,402981.0,45.274,2.2688117,0.0,7269.0,10992.0,311440.0,73280.0,0.3157255,1666.0,1276365.0
Albania,ALB,1952,373669.0,46.281,2.2688117,0.0,7198.0,10885.0,279389.0,76197.0,0.28559932,1667.0,1308368.0
Albania,ALB,1953,413973.0,47.369,2.2688117,0.0,7269.0,18320.0,274800.0,113584.0,0.30811167,1736.0,1343581.0
Albania,ALB,1954,501909.03,48.416,2.2688117,0.0,7269.0,29312.0,307776.0,157552.0,0.3634157,1785.0,1381088.0
Albania,ALB,1955,663006.0,49.575,2.2688117,0.0,21806.0,36640.0,384720.0,219840.0,0.4672824,1882.0,1418855.0
Albania,ALB,1956,838789.0,50.847,2.2688117,0.0,32708.998,47632.0,509296.0,249152.0,0.5757659,1902.0,1456823.0
Albania,ALB,1957,1505607.0,52.257,2.2688117,0.0,36343.0,58624.0,1135840.0,274800.0,1.005109,2023.0,1497954.0
Albania,ALB,1958,1201465.0,53.736,2.2688117,0.0,39977.0,65952.0,806080.0,289456.0,0.77816,2114.0,1543982.0
Albania,ALB,1959,1443319.0,55.13,2.2688117,0.0,36343.0,76944.0,992944.0,337088.0,0.9048903,2201.0,1595021.0
Albania,ALB,1960,2022231.1,56.413,2.2688117,0.0,36343.0,84272.0,1575520.0,326096.0,1.2260456,2313.0,1649393.0
Albania,ALB,1961,2278533.0,57.488,2.2688117,0.0,58055.0,84137.0,1814427.0,321914.0,1.3412595,2332.0,1698801.0
Albania,ALB,1962,2461733.0,58.494,2.2688117,0.0,58149.0,84272.0,1956576.0,362736.0,1.4117554,2409.0,1743739.0
Albania,ALB,1963,2080617.0,59.479,2.2688117,0.0,65417.0,84272.0,1648800.0,282128.0,1.1615194,2491.0,1791289.0
Albania,ALB,1964,2014694.9,60.404,2.2688117,0.0,61783.0,84272.0,1535216.0,333424.0,1.0940837,2576.0,1841445.0
Albania,ALB,1965,2172159.0,61.273,2.2688117,0.0,72563.0,84130.0,1620419.0,395046.0,1.1466713,2670.0,1894317.0
Albania,ALB,1966,2549579.0,62.149,2.2688117,0.0,69151.0,102740.0,1900683.0,477005.0,1.3074435,2770.0,1950049.0
Albania,ALB,1967,2677493.0,62.976,2.2688117,0.0,109029.0,128240.01,1916272.0,523952.0,1.333065,2876.0,2008524.0
Albania,ALB,1968,3069214.0,63.788,2.2688117,0.0,149006.0,146560.0,2183744.0,589904.0,1.4835377,2979.0,2068848.0
Albania,ALB,1969,3241303.0,64.538,2.2688117,0.0,163543.0,168544.0,2220384.0,688832.0,1.5239673,3080.0,2126885.0
Albania,ALB,1970,3739486.0,65.234,2.2688117,0.0,178255.0,187047.0,2482960.0,891225.0,1.7143964,3194.0,2181226.0
Albania,ALB,1971,4348023.0,65.896,2.211346,0.0,178391.0,241824.0,2938528.0,989280.0,1.9454285,3322.0,2234995.0
Albania,ALB,1972,5637977.0,66.526,2.4600937,0.0,196937.0,278464.0,4081696.0,1080880.0,2.462789,3451.0,2289265.0
Albania,ALB,1973,5286406.0,67.107,2.1560447,0.0,255734.0,366400.0,3495456.0,1168816.0,2.2551887,3623.0,2344108.0
Albania,ALB,1974,4341512.0,67.633,2.2677953,0.0,278371.0,429050.0,2423950.0,1210141.0,1.809418,3637.0,2399397.0
Albania,ALB,1975,4591172.0,68.12,2.2555015,0.0,322612.0,553264.0,2454880.0,1260416.0,1.870237,3649.0,2454861.0
Albania,ALB,1976,4947198.0,68.57,2.3577542,0.0,349136.0,671009.0,2654702.0,1272350.0,1.9705406,3665.0,2510579.0
Albania,ALB,1977,5717343.0,68.992,2.4669929,0.0,374992.0,699376.0,2943969.0,1699007.0,2.2275915,3681.0,2566603.0
Albania,ALB,1978,6491245.0,69.367,2.6579473,0.0,401902.0,678223.0,3284799.0,2126321.0,2.4732132,3696.0,2624620.0
Albania,ALB,1979,7583971.0,69.617,3.0317836,0.0,424311.0,706810.0,3772097.0,2680752.0,2.8283699,3716.0,2681393.0
Albania,ALB,1980,5170837.0,69.903,3.0215228,0.0,502901.03,773104.0,1571856.0,2322976.0,1.8903238,3741.0,2735424.0
Albania,ALB,1981,7339622.0,70.145,2.594444,0.0,396146.0,805678.0,3493711.0,2644087.0,2.6302996,3762.0,2790413.0
Albania,ALB,1982,7307607.0,70.425,2.6121674,0.0,419287.0,864704.0,3143712.0,2879904.0,2.5668557,3783.0,2846910.0
Albania,ALB,1983,7630809.0,70.705,2.739912,0.0,423721.0,974624.0,3129056.0,3103408.0,2.6266687,3805.0,2905128.0
Albania,ALB,1984,7825903.0,70.984,2.9028769,0.0,435615.0,1044240.0,2945856.0,3400192.0,2.6394625,3826.0,2964961.0
Albania,ALB,1985,7881540.0,71.282,2.7232878,0.0,432628.0,970960.0,2755328.0,3722624.0,2.6043959,3846.0,3026245.0
Albania,ALB,1986,8058077.0,71.665,2.6967862,0.0,429629.0,1051568.0,2868912.0,3707968.0,2.6097698,3870.0,3087658.0
Albania,ALB,1987,7447081.0,71.981,2.6892874,0.0,438060.0,450894.0,2822670.0,3735456.0,2.3650215,3894.0,3148843.0
Albania,ALB,1988,7329222.0,72.217,2.6093962,0.0,378799.0,355586.0,2577082.0,4017755.0,2.2811687,3920.0,3212924.0
Albania,ALB,1989,8986169.0,72.457,2.4492068,0.0,386761.0,447008.0,4096352.0,4056048.0,2.7561815,3948.0,3260369.0
Albania,ALB,1990,5520602.0,72.71,2.021882,0.0,383674.0,465328.0,2172752.0,2498848.0,1.6841552,3983.0,3277965.0
Albania,ALB,1991,4290226.0,73.001,1.3406126,0.0,307458.0,274800.0,2227712.0,1480256.0,1.3069565,2942.1006,3282608.0
Albania,ALB,1992,2517116.0,73.303,0.72773993,0.0,102659.0,198147.0,1416384.0,799927.0,0.7668275,2841.7651,3282506.0
Albania,ALB,1993,2337999.0,73.638,0.6887209,0.0,102831.0,157303.0,1477918.0,599947.0,0.71327627,3137.024,3277831.0
Albania,ALB,1994,1923806.0,73.837,0.73081017,0.0,51502.0,98928.0,1604832.0,168544.0,0.5884248,3399.7102,3269417.0
Albania,ALB,1995,2089065.1,74.022,0.6493539,0.0,103177.0,51296.0,1773376.0,161216.0,0.64109814,3666.6506,3258573.0
Albania,ALB,1996,2017508.0,74.113,0.6486359,0.0,104900.0,43968.0,1755056.0,113584.0,0.62159795,3965.6853,3245680.0
Albania,ALB,1997,1543009.0,73.383,0.50202,0.0,51761.0,36640.0,1410640.0,43968.0,0.47776133,3526.9856,3229665.0
Albania,ALB,1998,1754709.0,74.357,0.6120127,0.0,43552.0,32907.0,1623405.0,54845.0,0.5466155,3873.373,3210134.0
Albania,ALB,1999,2986196.0,74.568,0.992866,0.0,55050.0,29348.0,2791742.0,110056.0,0.9365232,4432.0425,3188598.0
Albania,ALB,2000,3024926.0,74.826,1.046446,0.0,93637.0,21957.0,2839801.0,69531.0,0.9553966,4808.4795,3166147.0
Albania,ALB,2001,3220656.0,75.083,1.1238908,0.0,0.0,14656.0,3125392.0,80608.0,1.0230986,5285.809,3147943.0
Albania,ALB,2002,3748272.0,75.299,1.313139,0.0,0.0,25648.0,3638352.0,84272.0,1.1959662,5608.9624,3134095.0
Albania,ALB,2003,4303499.0,75.557,1.3854382,0.0,302411.0,25648.0,3891168.0,84272.0,1.3801702,6004.645,3118093.0
Albania,ALB,2004,4176684.0,75.951,1.4582388,0.0,300172.0,32976.0,3759264.0,84272.0,1.3478992,6419.8706,3098662.0
Albania,ALB,2005,4261413.0,76.427,1.3775587,0.0,256491.98,21965.0,3909740.0,73216.0,1.3853046,6858.4673,3076156.0
Albania,ALB,2006,3910715.0,76.994,1.3816658,0.0,275828.0,21963.0,3539714.0,73210.0,1.2818633,7347.33,3050805.0
Albania,ALB,2007,3948970.0,77.691,1.4290828,0.0,467837.0,32944.0,3374978.0,73210.0,1.3063571,7866.1577,3022887.0
Albania,ALB,2008,4397043.0,78.248,1.4231942,0.0,483891.0,14656.0,3795904.0,102592.0,1.4691418,8522.13,2992933.0
Albania,ALB,2009,4406552.0,78.509,1.4601443,0.0,585000.0,18320.0,3414848.0,388384.0,1.4879525,8859.472,2961487.0
Albania,ALB,2010,4783865.0,78.414,1.564321,0.0,837737.0,25648.0,3491792.0,428688.0,1.6334258,9222.973,2928731.0
Albania,ALB,2011,5314676.0,78.303,1.7169932,0.0,976500.0,29312.0,3773920.0,534944.0,1.8254088,9484.0,2911499.0
Albania,ALB,2012,4850060.0,78.084,1.5628529,0.0,1039500.0,29312.0,3154704.0,626544.0,1.6666856,9634.334,2910003.0
Albania,ALB,2013,5287465.0,77.995,1.6473743,225.0,1128600.0,32976.0,3330576.0,795088.0,1.8185163,9748.728,2907571.0
Albania,ALB,2014,5999650.0,78.029,1.7637994,11573.0,1044899.94,58586.0,3855679.0,1028913.0,2.0661745,9942.276,2903748.0
Albania,ALB,2015,4712144.0,78.358,1.6883031,35407.0,954113.0,62288.0,3337904.0,322432.0,1.625643,10192.529,2898634.0
Albania,ALB,2016,4631979.0,78.643,1.5751534,39877.0,880470.0,161216.0,3359888.0,190528.0,1.5984093,10547.255,2897868.0
Albania,ALB,2017,5293048.0,78.9,1.8589107,30763.0,1011492.0,168421.0,3807772.0,274599.0,1.8262942,10958.307,2898245.0
Albania,ALB,2018,4894953.0,79.238,1.8509784,13859.0,927638.0,150224.0,3330576.0,472656.0,1.6912805,11426.92,2894229.0
Albania,ALB,2019,4826944.0,79.467,1.7355181,4474.0,927638.0,131904.0,3440496.0,322432.0,1.6731111,11715.307,2885011.0
Albania,ALB,2020,4711145.0,77.824,1.6071327,192.0,1321753.0,102592.0,2718688.0,567920.0,1.6403993,11372.541,2871950.0
Albania,ALB,2021,5134120.0,76.844,1.7922826,0.0,1311795.0,102514.0,2863082.0,856728.0,1.8016726,12455.917,2849641.0
Albania,ALB,2022,5173371.0,78.769,1.659293,15362.0,1311795.0,110273.0,2900337.0,835604.0,1.8295889,12978.101,2827614.0
Albania,ALB,2023,5144279.0,79.602,1.6721947,549.0,1311795.0,115008.0,2928336.0,788590.0,1.8296235,12978.101,2811660.0
Algeria,DZA,1916,3664.0,42.679,1.4285405,6657488.0,25440.0,0.0,3664.0,0.0,0.0006419031,2176.0,5708027.0
Algeria,DZA,1917,7328.0,42.679,1.4285405,6657488.0,25440.0,0.0,3664.0,3664.0,0.0012771984,2176.0,5737558.0
Algeria,DZA,1918,18320.0,42.679,1.4285405,6657488.0,25440.0,0.0,3664.0,14656.0,0.0031769325,2176.0,5766569.0
Algeria,DZA,1919,18320.0,42.679,1.4285405,6657488.0,25440.0,0.0,3053.0,15267.0,0.0031571276,2176.0,5802743.0
Algeria,DZA,1920,21984.0,42.679,1.4285405,6657488.0,25440.0,0.0,3664.0,18320.0,0.0037603965,2176.0,5846192.0
Algeria,DZA,1921,25648.0,42.679,1.4285405,6657488.0,25440.0,0.0,0.0,25648.0,0.0043493058,2176.0,5897033.0
Algeria,DZA,1922,25648.0,42.679,1.4285405,6657488.0,25440.0,0.0,3206.0,22442.0,0.0043066936,2176.0,5955381.0
Algeria,DZA,1923,14656.0,42.679,1.4285405,6657488.0,25440.0,0.0,3664.0,10992.0,0.0024340036,2176.0,6021355.0
Algeria,DZA,1924,29312.0,42.679,1.4285405,6657488.0,25440.0,0.0,6514.0,22798.0,0.00481467,2176.0,6088060.0
Algeria,DZA,1925,32976.0,42.679,1.4285405,6657488.0,25440.0,0.0,7328.0,25648.0,0.005357156,2176.0,6155505.0
Algeria,DZA,1926,40304.0,42.679,1.4285405,6657488.0,25440.0,0.0,3664.0,36640.0,0.0064758947,2176.0,6223696.0
Algeria,DZA,1927,58624.0,42.679,1.4285405,6657488.0,25440.0,0.0,3664.0,54960.0,0.009316276,2176.0,6292643.0
Algeria,DZA,1928,73072.0,42.679,1.4285405,6657488.0,25440.0,0.0,3664.0,43968.0,0.011485059,2176.0,6362353.0
Algeria,DZA,1929,80381.0,42.679,1.4285405,6657488.0,27810.0,0.0,10514.0,42056.0,0.012478749,2176.0,6441431.0
Algeria,DZA,1930,84005.0,42.679,1.4285405,6657488.0,32708.998,0.0,7328.0,43968.0,0.012864212,2176.0,6530132.0
Algeria,DZA,1931,98619.0,42.679,1.4285405,6657488.0,37741.0,0.0,3805.0,57074.0,0.014877537,2176.0,6628718.0
Algeria,DZA,1932,113227.0,42.679,1.4285405,6657488.0,43611.0,0.0,3664.0,65952.0,0.016805604,2176.0,6737455.0
Algeria,DZA,1933,120615.0,42.679,1.4285405,6657488.0,36343.0,0.0,3664.0,80608.0,0.017591037,2176.0,6856617.0
Algeria,DZA,1934,138846.0,42.679,1.4285405,6657488.0,47246.0,0.0,0.0,91600.0,0.019898007,2176.0,6977885.0
Algeria,DZA,1935,131644.0,42.679,1.4285405,6657488.0,31824.998,0.0,0.0,99819.0,0.018538017,2176.0,7101299.0
Algeria,DZA,1936,51029.0,42.679,1.4285405,6657488.0,32708.998,0.0,0.0,18320.0,0.0070609855,2176.0,7226895.0
Algeria,DZA,1937,69349.0,42.679,1.4285405,6657488.0,32708.998,0.0,0.0,36640.0,0.009429192,2176.0,7354713.0
Algeria,DZA,1938,32976.0,42.679,1.4285405,6657488.0,0.0,0.0,0.0,32976.0,0.0044057337,2176.0,7484792.0
Algeria,DZA,1939,161216.0,42.679,1.4285405,6657488.0,0.0,109920.0,0.0,51296.0,0.021176292,2176.0,7613042.0
Algeria,DZA,1940,238160.0,42.679,1.4285405,6657488.0,0.0,91600.0,0.0,146560.0,0.030772531,2176.0,7739370.0
Algeria,DZA,1941,311440.0,42.679,1.4285405,6657488.0,0.0,98928.0,0.0,212512.0,0.03960487,2176.0,7863680.0
Algeria,DZA,1942,498304.0,42.679,1.4285405,6657488.0,0.0,106256.0,0.0,392048.0,0.06239821,2176.0,7985870.0
Algeria,DZA,1943,468665.0,42.679,1.4285405,6657488.0,39977.0,117248.0,0.0,311440.0,0.057818197,2176.0,8105839.0
Algeria,DZA,1944,497921.0,42.679,1.4285405,6657488.0,46901.0,130941.0,3637.0,316441.0,0.060518295,2176.0,8227611.0
Algeria,DZA,1945,615136.0,42.679,1.4285405,6657488.0,50880.0,135568.0,0.0,428688.0,0.0736583,2176.0,8351211.0
Algeria,DZA,1946,761639.0,42.679,1.4285405,6657488.0,57870.0,134919.0,0.0,568849.0,0.089851215,2176.0,8476669.0
Algeria,DZA,1947,743287.0,42.679,1.4285405,6657488.0,61783.0,135568.0,0.0,545936.0,0.08638843,2176.0,8604011.0
Algeria,DZA,1948,801884.0,42.679,1.4285405,6657488.0,65119.996,138599.0,0.0,598165.0,0.09181947,2176.0,8733267.0
Algeria,DZA,1949,908165.0,42.679,1.4285405,6657488.0,62033.0,139796.0,0.0,706336.0,0.10236545,2176.0,8871792.0
Algeria,DZA,1950,3783605.0,42.679,1.4285405,6657488.0,159909.0,139796.0,1740400.0,1883296.0,0.41954175,2176.0,9018423.0
Algeria,DZA,1951,4131178.8,43.301,1.4285405,6657488.0,221691.0,139796.0,1868640.0,2040848.0,0.4456566,2147.0,9269870.0
Algeria,DZA,1952,3889207.0,43.465,1.4285405,6657488.0,239863.0,139796.0,1806352.0,1842992.0,0.40847814,2193.0,9521212.0
Algeria,DZA,1953,3999006.0,43.6,1.4285405,6657488.0,254633.02,139796.0,2196748.0,1547625.0,0.4092041,2182.0,9772644.0
Algeria,DZA,1954,4152301.8,40.64,1.4285405,6657488.0,327086.0,139796.0,2341296.0,1483920.0,0.4146334,2291.0,10014393.0
Algeria,DZA,1955,4606578.0,40.87,1.4285405,6657488.0,334354.0,139796.0,2678384.0,1593840.0,0.449535,2303.0,10247429.0
Algeria,DZA,1956,4995053.0,40.909,1.4285405,6657488.0,323214.0,139796.0,2910746.0,1761093.0,0.47652793,2475.0,10482183.0
Algeria,DZA,1957,5537086.0,40.919,1.4285405,6657488.0,352526.0,139796.0,3209664.0,1974896.0,0.51663953,2699.0,10717503.0
Algeria,DZA,1958,5214119.0,40.903,1.4285405,6657488.0,417943.0,139796.0,2986160.0,1810016.0,0.47601697,2740.0,10953641.0
Algeria,DZA,1959,5657017.0,40.883,1.4285405,6657488.0,472457.0,139796.0,3722624.0,1461936.0,0.5055593,3178.0,11189621.0
Algeria,DZA,1960,6151241.0,40.839,1.4285405,6657488.0,523337.0,139796.0,4371152.0,1256752.0,0.5384051,3328.0,11424930.0
Algeria,DZA,1961,6055920.0,40.792,1.4285405,6657488.0,530285.0,450400.0,4309922.0,765313.0,0.52076566,2868.0,11628877.0
Algeria,DZA,1962,5661010.0,39.527,1.4285405,6657488.0,432200.0,688387.0,4133982.2,406441.0,0.47971538,2284.0,11800768.0
Algeria,DZA,1963,5419154.0,43.143,1.4285405,6657488.0,436114.0,604560.0,4125664.2,252815.98,0.45227,2818.0,11982121.0
Algeria,DZA,1964,5643044.0,42.987,1.4285405,6657488.0,388868.0,1190800.0,3781248.0,282128.0,0.46331143,2879.0,12179807.0
Algeria,DZA,1965,6588533.0,42.846,1.4285405,6657488.0,367267.0,1778028.0,4179283.2,263955.0,0.5327951,2981.0,12365979.0
Algeria,DZA,1966,8420862.0,42.745,1.4285405,6657488.0,327086.0,1850320.0,5972320.0,271136.0,0.6688496,2750.0,12590068.0
Algeria,DZA,1967,8431587.0,42.731,1.4285405,6657488.0,359638.0,1790918.0,6090586.0,190445.0,0.65482384,2907.0,12876115.0
Algeria,DZA,1968,9050236.0,42.806,1.4285405,6657488.0,429019.0,1884058.0,6535557.0,201602.0,0.6870493,3151.0,13172615.0
Algeria,DZA,1969,11262968.0,42.991,1.4285405,6657488.0,468670.0,2476059.0,7867713.0,450525.0,0.8357823,3355.0,13475959.0
Algeria,DZA,1970,15058960.0,43.328,1.4285405,6657488.0,457920.0,135568.0,6837024.0,970960.0,1.0925177,3585.0,13783722.0
Algeria,DZA,1971,18649530.0,43.782,1.6321161,8980464.0,476091.0,674176.0,7617456.0,901344.0,1.3227614,3188.0,14098937.0
Algeria,DZA,1972,28322640.0,44.384,2.4364681,16821424.0,457920.0,3136384.0,7258384.0,648528.0,1.9631588,3746.0,14427075.0
Algeria,DZA,1973,38277400.0,45.102,3.2021277,24435216.0,497897.0,3147376.0,9376176.0,820736.0,2.5913622,3757.0,14771150.0
Algeria,DZA,1974,31876660.0,45.953,2.636561,18653424.0,465188.0,2451216.0,9607008.0,699824.0,2.1063628,3870.0,15133508.0
Algeria,DZA,1975,32001206.0,46.921,2.3221085,14991372.0,468769.0,4458578.0,11291155.0,791333.0,2.041075,4020.0,15678603.0
Algeria,DZA,1976,39131068.0,48.034,2.868768,20758282.0,688317.0,6063352.0,11034935.0,586185.0,2.3847072,4157.0,16409171.0
Algeria,DZA,1977,41844910.0,49.249,3.0647342,22892672.0,874065.0,3605376.0,13868240.0,604560.0,2.4591527,4398.0,17015988.0
Algeria,DZA,1978,62455264.0,50.615,3.2760715,23541200.0,1321426.0,23856304.0,13164752.0,571584.0,3.56745,4812.0,17506977.0
Algeria,DZA,1979,45545550.0,52.409,3.1837056,19283632.0,1841360.0,8167056.0,15359488.0,894016.0,2.5251663,5088.0,18036655.0
Algeria,DZA,1980,66416464.0,54.512,3.0742767,18686400.0,2021667.0,25479456.0,18620448.0,1608496.0,3.5694008,5024.0,18607175.0
Algeria,DZA,1981,46341984.0,57.422,2.8095484,12945934.0,2165310.0,11165090.0,18156554.0,1909095.0,2.4110446,4991.0,19220708.0
Algeria,DZA,1982,39173030.0,59.594,2.8614182,9258928.0,2126325.0,7170448.0,18642432.0,1974896.0,1.9712327,5145.0,19872353.0
Algeria,DZA,1983,52503910.0,61.251,2.8793008,8405802.0,2318268.0,16610069.0,22022174.0,3147595.0,2.5539258,5243.0,20558120.0
Algeria,DZA,1984,70946536.0,62.722,2.931487,10981008.0,2660562.0,30510128.0,22768096.0,4026735.8,3.3352125,5361.0,21271969.0
Algeria,DZA,1985,72609070.0,64.155,3.2571077,16407393.0,2919788.0,27699840.0,22504288.0,3077760.0,3.2991314,5469.0,22008542.0
Algeria,DZA,1986,76080390.0,65.273,3.2951047,14425168.0,3082516.0,33085918.0,22760768.0,2726016.0,3.3448546,5262.0,22745501.0
Algeria,DZA,1987,83883496.0,66.13,3.0810168,12116848.0,3590606.0,40117136.0,25091072.0,2967840.0,3.5780938,5088.0,23443627.0
Algeria,DZA,1988,83708040.0,66.91,3.0253258,11061133.0,3414988.0,38972268.0,27284616.0,2975038.0,3.4719884,4850.0,24109538.0
Algeria,DZA,1989,79808264.0,67.461,2.9567935,11772432.0,3223338.0,36672976.0,25153360.0,2986160.0,3.2239916,4889.0,24754488.0
Algeria,DZA,1990,76737624.0,67.658,2.8436255,8694672.0,2988636.0,38908016.0,23204112.0,2942192.0,3.0240457,4697.0,25375815.0
Algeria,DZA,1991,78806830.0,67.692,2.8933358,8654368.0,2969362.0,38428030.0,26065696.0,2689376.0,3.032439,4708.232,25987937.0
Algeria,DZA,1992,79883310.0,67.725,3.1838439,13897552.0,2997929.0,31931760.0,28678128.0,2377936.0,2.9999099,4850.223,26628570.0
