Entity,Code,Year,Annual CO₂ emissions (ton),Carbon intensity of GDP (kg CO2e per 2021 PPP $),"GDP per capita, PPP (constant 2021 international $)",Life expectancy - Sex: all - Age: 0 - Variant: estimates,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Annual CO₂ emissions from flaring (ton),Annual CO₂ emissions from cement (ton),Annual CO₂ emissions from gas (ton),Annual CO₂ emissions from oil (ton),Annual CO₂ emissions from coal (ton),Share of annual CO₂ emissions embedded in trade (percentage),Annual CO₂ emissions (ton per capita),"GDP per capita (PPP, constant 2021 international $)","Population (historical, persons)"
Kazakhstan,KAZ,2008,226830980.0,0.6348284,24895.664,66.759,15.804475,13156668.0,984189.0,30456662.0,52087624.0,125723720.0,-29.919125,13.808822,18665.766,16426527.0
Kazakhstan,KAZ,2009,224549710.0,0.559046,24901.354,67.46,13.921001,13831197.0,932672.0,30438830.0,38987572.0,136785810.0,-31.481237,13.510934,18750.541,16619851.0
Kazakhstan,KAZ,2010,248803230.0,0.56273293,26374.84,68.257,14.841992,14561432.0,1025235.06,34219372.0,51173812.0,144713420.0,-44.176186,14.77734,19964.53,16836808.0
Kazakhstan,KAZ,2011,238987650.0,0.5626168,27946.16,69.108,15.72298,14731786.0,1066332.0,38638820.0,38941660.0,142330370.0,-47.224976,14.003733,21302.0,17065996.0
Kazakhstan,KAZ,2012,246345340.0,0.53474975,28881.242,69.939,15.444237,14724806.0,2321314.0,34554256.0,38757300.0,153519840.0,-47.479656,14.234584,22089.924,17306115.0
Kazakhstan,KAZ,2013,255164930.0,0.5401917,30177.488,70.719,16.30163,15637362.0,3030554.0,31291544.0,48944744.0,151774260.0,-39.62657,14.533928,23110.025,17556502.0
Kazakhstan,KAZ,2014,274289660.0,0.42077988,30986.438,71.415,13.03847,14895668.0,3237937.0,43879840.0,39207772.0,169379700.0,-43.32285,15.395447,23819.748,17816285.0
Kazakhstan,KAZ,2015,278661280.0,0.36762255,30893.76,72.024,11.357243,14290388.0,3456792.0,52949090.0,40163960.0,162678560.0,-29.705036,15.409123,23782.562,18084175.0
Kazakhstan,KAZ,2016,277695740.0,0.38193697,30758.322,72.549,11.74774,12330472.0,3524569.0,55002068.0,41637052.0,161584110.0,-35.423862,15.122075,23731.512,18363600.0
Kazakhstan,KAZ,2017,293476480.0,0.3872228,31524.441,72.996,12.206983,12322676.0,3818995.0,63068260.0,43554204.0,167008430.0,-36.01326,15.734375,24396.78,18651931.0
Kazakhstan,KAZ,2018,307174100.0,0.37394744,32330.227,73.369,12.089807,12035628.0,3892542.0,68929390.0,47361430.0,171592900.0,-44.06275,16.224506,25142.707,18932725.0
Kazakhstan,KAZ,2019,275289760.0,0.3391503,33298.21,73.658,11.293098,10145039.0,3801885.0,50327730.0,47308860.0,160088480.0,-41.278465,14.330875,26026.064,19209556.0
Kazakhstan,KAZ,2020,255486480.0,0.3603454,32011.549,71.195,11.535214,9363097.0,4450168.0,32541942.0,39694384.0,165768530.0,-32.696404,13.113898,25124.486,19482116.0
Kazakhstan,KAZ,2021,255142930.0,0.37644222,32945.85,70.131,12.402209,11511359.0,3840896.0,37011424.0,49533190.0,148460430.0,-35.642975,12.922812,25936.383,19743607.0
Kazakhstan,KAZ,2022,254414190.0,0.35785165,33506.26,73.503,11.990272,11511359.0,3840896.0,36437948.0,48715596.0,149122750.0,-45.688744,12.698733,26491.857,20034612.0
Kuwait,KWT,1990,37807036.0,0.49405622,38932.945,72.854,19.235064,1344558.0,375574.0,13969479.0,22117426.0,0.0,2.8783636,22.439634,9757.0,1684833.0
Kuwait,KWT,1992,29648394.0,0.38115487,43266.934,75.735,16.491402,959968.0,219146.0,7448912.0,21020368.0,0.0,12.762135,18.133928,12965.067,1634968.0
Kuwait,KWT,1993,49129430.0,0.36162868,56684.188,75.772,20.498627,384720.0,204041.0,15183616.0,33357056.0,0.0,-2.5190115,29.380856,19955.314,1672158.0
Kuwait,KWT,1994,57196628.0,0.3963108,61753.848,75.728,24.473717,2930819.0,405008.0,14582720.0,39278080.0,0.0,-5.676013,34.36531,24532.414,1664371.0
Kuwait,KWT,1995,56127692.0,0.37404075,64093.52,75.665,23.973589,2498050.0,783770.0,17810704.0,35035170.0,0.0,-5.509288,33.37918,27552.96,1681518.0
Kuwait,KWT,1996,51626870.0,0.36564854,62665.223,75.602,22.913446,2673203.0,797719.0,17854672.0,30301280.0,0.0,-13.121353,29.837725,29612.66,1730255.0
Kuwait,KWT,1997,56620856.0,0.37574437,62151.953,75.565,23.353245,2932119.0,791570.0,17792384.0,35104784.0,0.0,-13.118311,31.672602,31511.191,1787692.0
Kuwait,KWT,1998,52811750.0,0.40222156,62450.09,75.612,25.11877,2211441.0,528196.0,17980524.0,32091590.0,0.0,2.953676,28.634996,33331.297,1844308.0
Kuwait,KWT,1999,54978050.0,0.44104254,59533.953,75.722,26.257006,2034812.9,559128.0,16456142.0,35927964.0,0.0,-19.482103,28.935282,33351.195,1900035.0
Kuwait,KWT,2000,54889650.0,0.46000883,60585.3,75.873,27.869776,2467807.0,458849.0,20685526.0,31277424.0,42.0,-39.356926,28.08067,35844.746,1954713.0
Kuwait,KWT,2001,59050850.0,0.4845437,59099.664,76.037,28.636372,2180899.0,348997.0,20241224.0,36279576.0,155.0,-32.781586,29.405933,37225.87,2008127.0
Kuwait,KWT,2002,59985930.0,0.49144092,59348.617,76.188,29.16634,2447942.0,588143.0,18151456.0,38798096.0,291.0,-24.141315,29.119623,39943.15,2059983.0
Kuwait,KWT,2003,62336440.0,0.4404296,67984.31,76.304,29.942305,3210401.0,677667.0,21152272.0,37295856.0,245.0,-16.570982,29.544933,48809.71,2109886.0
Kuwait,KWT,2004,65631004.0,0.42515916,73298.06,76.388,31.163342,3001718.0,938171.0,22764432.0,38926336.0,351.0,-18.971796,30.422344,55911.793,2157329.0
Kuwait,KWT,2005,74427784.0,0.43126032,78193.9,76.464,33.721928,3264322.0,747344.0,25527088.0,44887664.0,1364.0,-11.479739,33.27427,62959.6,2236797.0
Kuwait,KWT,2006,76049610.0,0.4151627,79521.35,76.554,33.014297,3155805.0,776499.0,26234240.0,45880610.0,2455.0,-15.853362,32.159805,68546.14,2364741.0
Kuwait,KWT,2007,77160380.0,0.3828708,79474.76,76.688,30.428564,2763042.0,796600.0,25539330.0,48059376.0,2043.0,-11.989738,30.767054,73096.87,2507890.0
Kuwait,KWT,2008,84282340.0,0.40012345,77036.51,76.889,30.824112,2368529.0,930812.0,26618960.0,54362770.0,1267.0,-15.081158,31.787466,75138.12,2651433.0
Kuwait,KWT,2009,88718936.0,0.44003168,67896.266,77.167,29.876509,2146368.0,719061.0,24101792.0,61749390.0,2317.0,-13.386202,31.736464,70072.73,2795489.0
Kuwait,KWT,2010,90873290.0,0.46679243,62956.215,77.499,29.387486,2015347.0,717046.0,28132192.0,60005330.0,3378.0,-13.513682,30.87385,68865.31,2943374.0
Kuwait,KWT,2011,87967530.0,0.44241238,64844.5,77.864,28.68801,2071687.9,796206.0,32857358.0,52191464.0,50818.0,-13.532467,28.079388,77126.0,3132815.0
Kuwait,KWT,2012,102297910.0,0.41906512,64908.26,78.227,27.20079,2128029.0,834607.0,34731056.0,64072364.0,531852.0,-21.837116,30.655422,80657.13,3337025.0
Kuwait,KWT,2013,84312690.0,0.42526475,62458.81,78.583,26.56153,2436862.0,1044823.06,34566176.0,45675424.0,589402.0,-8.710832,24.036083,80098.64,3507755.0
Kuwait,KWT,2014,76434800.0,0.41451362,60065.656,78.927,24.898033,2644336.0,977932.0,34280384.0,37720880.0,811270.0,-0.8381627,20.85096,79103.414,3665769.0
Kuwait,KWT,2015,94507590.0,0.4274788,57763.516,79.219,24.692678,1674098.0,1082710.0,39065570.0,51838270.0,846946.0,2.4806218,24.64688,78261.195,3834465.0
Kuwait,KWT,2016,109904540.0,0.4265086,56936.62,79.516,24.283958,2081512.9,1397045.0,41256640.0,64391136.0,778208.0,-2.27532,27.448853,79289.17,4003976.0
Kuwait,KWT,2017,103950180.0,0.44283614,52285.586,79.731,23.153948,1486869.0,1187488.0,41930816.0,58810864.0,534137.0,-3.6706047,25.019983,74427.02,4154686.0
Kuwait,KWT,2018,106722696.0,0.4390691,51623.81,79.899,22.666418,1636587.0,1187488.0,42769870.0,60382720.0,746030.0,-2.5740805,24.684963,75163.984,4323389.0
Kuwait,KWT,2019,108548616.0,0.43295687,51380.645,80.022,22.245604,1374262.0,1362119.0,46265330.0,58968416.0,578493.0,-1.2465566,24.435774,73748.44,4442201.0
Kuwait,KWT,2020,95654810.0,0.45389718,49372.574,78.248,22.410072,1389162.0,1187488.0,51686070.0,41229416.0,162671.0,2.6401181,21.739008,66365.99,4400146.0
Kuwait,KWT,2021,95130230.0,0.48053718,50651.957,77.625,24.340149,1271691.0,1222415.0,54098960.0,38259490.0,277678.0,1.3721064,21.815119,66418.2,4360748.0
Kuwait,KWT,2022,97460560.0,0.4639109,51379.883,78.788,23.835688,1094445.0,1222415.0,59305800.0,35500948.0,336952.0,-0.19614908,21.235485,71533.516,4589514.0
Kyrgyzstan,KGZ,1990,19197958.0,0.8837895,6095.681,64.825,5.3872986,262968.0,591522.0,3712039.0,7543532.0,7087896.0,4.300697,4.304914,5742.0,4459545.0
Kyrgyzstan,KGZ,1991,15892826.0,0.86284834,5520.4297,64.94,4.7632937,244634.0,563140.0,3075232.0,5843225.0,6166595.0,10.151033,3.506706,5161.9043,4532124.0
Kyrgyzstan,KGZ,1994,6144479.0,0.46920565,3176.9238,62.718,1.4906306,0.0,179590.0,1715776.0,824892.0,3424220.0,74.40702,1.3216236,2993.828,4649190.0
Kyrgyzstan,KGZ,1995,4506950.0,0.35072884,2974.7117,62.919,1.0433172,0.0,135798.0,1729408.0,1395984.0,1245760.0,139.65091,0.9561505,2776.0303,4713641.0
Kyrgyzstan,KGZ,1996,5651918.0,0.40721074,3138.6663,63.447,1.2780986,0.0,232862.0,2022527.9,1542544.0,1853984.0,55.64336,1.1816964,2901.5542,4782885.0
Kyrgyzstan,KGZ,1997,5560681.0,0.365542,3399.9343,64.162,1.2428187,0.0,280857.0,1663456.0,1674448.0,1941920.0,-4.277111,1.1470057,3114.675,4847998.0
Kyrgyzstan,KGZ,1998,5900999.0,0.37757123,3419.2234,64.579,1.2910004,0.0,302407.0,1952912.0,1707424.0,1938256.0,83.48788,1.2023735,3105.961,4907792.0
Kyrgyzstan,KGZ,1999,4642439.0,0.29072112,3491.9377,64.916,1.0151801,0.0,165031.0,1150496.0,1410640.0,1916272.0,25.426548,0.93435687,3144.4612,4968593.0
Kyrgyzstan,KGZ,2000,4575258.0,0.2691989,3638.4631,65.242,0.97947025,0.0,193114.0,1311712.0,1205456.0,1864976.0,35.205437,0.9104719,3246.383,5025150.0
Kyrgyzstan,KGZ,2001,3856740.0,0.21473067,3795.8906,65.319,0.8150941,0.0,200260.0,1342299.0,1085575.0,1228607.0,22.349537,0.7604043,3357.993,5071960.0
Kyrgyzstan,KGZ,2002,4917247.0,0.26845586,3760.5325,65.342,1.009537,0.0,227327.0,1700096.0,1003936.06,1985888.0,14.733376,0.9611034,3299.246,5116252.0
Kyrgyzstan,KGZ,2003,5375527.0,0.2817625,3982.9272,65.448,1.1222396,0.0,319207.0,1403312.0,1245760.0,2407248.0,-2.7043116,1.0418855,3464.82,5159422.0
Kyrgyzstan,KGZ,2004,5808160.0,0.26097032,4211.5225,65.649,1.0990824,0.0,370784.0,1531552.0,1542544.0,2363280.0,14.364584,1.1162995,3632.1472,5203048.0
Kyrgyzstan,KGZ,2005,5519072.0,0.26154566,4156.9585,65.789,1.0872345,0.0,415120.0,1414304.0,1370336.0,2319312.0,33.934715,1.0519857,3554.1855,5246337.0
Kyrgyzstan,KGZ,2006,5460630.0,0.25263944,4240.1704,65.782,1.0712342,0.0,485220.0,1477590.0,1272268.0,2225552.0,58.665173,1.0337304,3594.5652,5282451.0
Kyrgyzstan,KGZ,2007,6522285.0,0.2806714,4558.713,66.047,1.2795002,0.0,509661.03,1472928.0,2235040.0,2304656.0,47.424515,1.2275218,3831.4949,5313376.0
Kyrgyzstan,KGZ,2008,7480887.0,0.30048925,4894.943,66.616,1.4708778,0.0,435264.0,1429653.0,2423079.0,3192892.0,117.47583,1.4002517,4046.7207,5342530.0
Kyrgyzstan,KGZ,2009,6709287.0,0.26286554,4969.9614,67.14,1.3064317,0.0,213015.0,622880.0,3121728.0,2751664.0,94.9332,1.2429179,4075.834,5398013.0
Kyrgyzstan,KGZ,2010,6355656.0,0.24776067,4876.4795,67.521,1.2081999,0.0,354024.0,564256.0,2755328.0,2682048.0,78.71115,1.157307,3977.649,5491763.0
Kyrgyzstan,KGZ,2011,7620172.0,0.2797938,5092.8516,67.748,1.4249483,0.0,479036.0,637536.0,3638352.0,2865248.0,68.9601,1.3620738,4142.0,5594537.0
Kyrgyzstan,KGZ,2012,10086689.0,0.36993527,4993.3945,68.142,1.8472328,0.0,582273.0,817072.0,4671600.0,4015744.2,79.37768,1.7706753,4103.82,5696521.0
Kyrgyzstan,KGZ,2013,9733813.0,0.30942646,5418.5405,68.462,1.6766399,0.0,735029.0,626544.0,4796176.0,3576064.0,75.57525,1.679027,4509.7515,5797294.0
Kyrgyzstan,KGZ,2014,10236388.0,0.3052845,5513.7544,68.829,1.6832638,0.0,816244.0,516623.97,4400464.0,4503056.0,74.89191,1.7354746,4644.326,5898322.0
Kyrgyzstan,KGZ,2015,10264781.0,0.30496818,5600.2144,69.309,1.7078872,0.0,683421.0,523952.0,4719232.0,4338176.0,56.68239,1.7102621,4772.76,6001876.0
Kyrgyzstan,KGZ,2016,9621676.0,0.27600777,5715.0103,69.909,1.5773873,0.0,604572.0,545936.0,4990368.0,3480800.0,76.97669,1.5751394,4925.4097,6108460.0
Kyrgyzstan,KGZ,2017,9360708.0,0.26069564,5861.222,70.503,1.527995,0.0,684356.0,578912.0,4708240.0,3389200.0,77.27696,1.5049012,5104.14,6220148.0
Kyrgyzstan,KGZ,2018,11171519.0,0.29908442,5951.8286,70.668,1.7800993,0.0,915983.0,641200.0,5572944.0,4041391.8,76.195984,1.7615877,5226.4805,6341733.0
Kyrgyzstan,KGZ,2019,9042997.0,0.25489435,6087.602,70.891,1.5516953,0.0,923573.0,619216.0,4330848.0,3169360.0,91.03067,1.392508,5412.708,6494036.0
Kyrgyzstan,KGZ,2020,8348492.5,0.24986771,5537.7954,69.136,1.3837162,0.0,888945.0,648816.0,3636301.0,3174432.0,92.42426,1.2527481,4899.061,6664143.0
Kyrgyzstan,KGZ,2021,10326665.0,0.26728988,5736.479,69.29,1.5333027,0.0,1170713.0,766050.0,4233437.0,4156465.0,80.06032,1.5140666,5035.9272,6820483.0
Kyrgyzstan,KGZ,2022,10032085.0,0.24076326,6139.778,71.487,1.478233,0.0,1170713.0,724840.0,4345646.0,3790886.0,89.5403,1.4422635,5304.841,6955792.0
Latvia,LVA,1990,19661604.0,0.42073587,17508.787,69.457,7.3665743,11.0,345783.0,5493226.0,10462324.0,2811669.0,9.687287,7.3912163,15806.0,2660131.0
Latvia,LVA,1991,17919586.0,0.44142184,15376.091,69.182,6.787342,11.0,319702.0,5454966.0,9292905.0,2455090.0,10.789569,6.7648315,13774.934,2648933.0
Latvia,LVA,1992,14193533.0,0.5170453,10582.207,68.451,5.471481,10.0,141949.0,3976077.0,7795328.0,2163498.0,29.60797,5.428084,9411.195,2614833.0
Latvia,LVA,1993,11921674.0,0.458407,10255.142,66.629,4.701029,10.0,15807.001,2593993.0,7270106.0,1994787.0,22.742989,4.6499653,8439.33,2563820.0
Latvia,LVA,1994,10370181.0,0.3903723,10656.608,65.183,4.160045,9.0,76603.0,1874322.0,6866267.0,1520794.0,32.57763,4.1131306,8704.267,2521238.0
Latvia,LVA,1995,9133941.0,0.34705094,10707.515,65.995,3.716053,9.0,94320.0,2297133.0,5597729.0,1111259.0,38.970932,3.6742284,8709.07,2485948.0
Latvia,LVA,1996,9211659.0,0.33980677,11077.862,68.586,3.7643323,9.0,105813.0,1976588.0,6056081.0,1039513.94,54.763317,3.7477655,8947.269,2457907.0
Latvia,LVA,1997,8679916.0,0.29658806,12215.016,69.225,3.6228278,8.0,107691.0,2417490.0,5181642.0,941060.0,57.324345,3.5672417,9773.499,2433229.0
Latvia,LVA,1998,8306022.5,0.26581776,13138.401,68.851,3.4924207,8.0,104677.0,2370038.0,5090752.0,703367.0,61.841618,3.446172,10429.767,2410217.0
Latvia,LVA,1999,7717860.0,0.24159753,13619.099,69.648,3.2903407,8.0,138675.0,2264463.0,4738952.0,538523.0,59.753468,3.2281199,10707.706,2390822.0
Latvia,LVA,2000,7081630.0,0.2098159,14554.213,70.175,3.0537052,7.0,88369.0,2504234.0,3880166.0,569863.0,107.52842,2.990149,11309.74,2368320.0
Latvia,LVA,2001,7496506.0,0.20900664,15695.906,69.906,3.2805488,7.0,109857.0,2905579.0,3919672.0,525763.0,82.98593,3.2059655,12103.828,2338299.0
Latvia,LVA,2002,7520418.0,0.19405505,17096.559,70.175,3.3176737,7.0,117455.0,2979214.0,3935677.0,435511.0,80.42893,3.2536795,13015.475,2311358.0
Latvia,LVA,2003,7726040.0,0.18480483,18717.668,70.636,3.4591153,6.0,128849.0,3091749.0,4058375.0,387864.0,88.90975,3.3753157,14142.125,2288983.0
Latvia,LVA,2004,7731198.0,0.17088708,20574.12,70.939,3.515851,5.0,136920.0,3071750.0,4162368.8,321560.0,80.344894,3.41457,15371.182,2264179.0
Latvia,LVA,2005,7810764.0,0.15449095,23213.354,70.632,3.5862532,6.0,134381.0,3151856.0,4130311.0,361700.0,71.778305,3.48728,17069.656,2239787.0
Latvia,LVA,2006,8310115.0,0.1456139,26431.814,70.55,3.8488395,4.0,169238.0,3261517.0,4472802.0,381311.0,83.14303,3.7449162,19128.69,2219039.0
Latvia,LVA,2007,8637233.0,0.13765608,29423.736,70.789,4.0503564,5.0,171492.0,3146682.0,4832425.0,453590.0,105.35959,3.9246342,21042.367,2200774.0
Latvia,LVA,2008,8198058.0,0.1355314,28726.973,71.999,3.8934066,5.0,167696.0,3084859.0,4471333.0,440299.0,98.05414,3.7645316,20342.2,2177710.0
Latvia,LVA,2009,7456196.0,0.14758971,24520.68,72.697,3.619,4.0,178057.0,2827001.0,4071824.0,362411.0,61.23137,3.480879,17582.111,2142044.0
Latvia,LVA,2010,8554521.0,0.17549254,24119.73,73.028,4.232833,4.0,430567.0,3392969.0,4251276.0,455342.0,56.145344,4.0777874,17140.227,2097834.0
Latvia,LVA,2011,7811034.0,0.15791324,25308.732,73.718,3.996584,5.0,556960.0,2975287.0,3816345.0,442418.0,72.47581,3.7918744,18428.0,2059940.0
Latvia,LVA,2012,7519724.0,0.14347635,27496.545,73.939,3.945104,5.0,575087.0,2792478.0,3730220.0,400164.0,77.04155,3.6958518,19970.031,2034639.0
Latvia,LVA,2013,7368754.0,0.13618639,28375.184,74.187,3.864314,8.0,540500.0,2728688.0,3771883.0,301134.0,72.92326,3.6605759,20581.918,2013004.0
Latvia,LVA,2014,7172208.0,0.12986393,29243.742,74.306,3.797707,14.0,558629.0,2448369.0,3890954.0,242430.0,65.50588,3.5966187,21168.535,1994153.0
Latvia,LVA,2015,7262431.0,0.12635767,30599.613,74.665,3.8664958,13.0,470311.0,2505960.0,4066722.8,190231.0,64.72362,3.671837,22179.42,1977874.0
Latvia,LVA,2016,7210695.0,0.12051284,31668.516,74.757,3.8164628,12.0,346340.0,2607191.0,4059129.2,165653.0,66.64982,3.6791832,22913.023,1959863.0
Latvia,LVA,2017,7215332.0,0.115800135,33036.39,74.8,3.8256185,16.0,437076.0,2299365.0,4277016.0,167253.0,97.521904,3.7142673,23893.832,1942599.0
Latvia,LVA,2018,7857337.0,0.121109776,34729.707,74.979,4.206107,9.0,550932.0,2703732.0,4360561.0,197038.0,104.86672,4.0762577,25039.865,1927586.0
Latvia,LVA,2019,7648483.0,0.116564885,35208.195,75.628,4.1040387,10.0,561458.0,2548376.0,4318428.0,166208.0,101.127464,3.9955153,25858.602,1914267.0
Latvia,LVA,2020,6997988.0,0.111043856,34225.9,75.478,3.8005755,11.0,550832.0,2103025.0,4173993.0,98523.0,95.7329,3.6809838,25453.064,1901119.0
Latvia,LVA,2021,7238093.0,0.10677208,36912.01,73.181,3.9411724,11.0,538551.0,2231540.0,4308518.0,76559.0,109.23203,3.8386295,26738.615,1885593.0
Latvia,LVA,2022,6619717.0,0.094015405,37681.047,74.871,3.5425987,9.0,540092.0,1592954.0,4346318.0,55067.0,121.05895,3.5191438,27220.303,1881059.0
Lithuania,LTU,1990,35772020.0,0.46137294,20586.229,71.369,9.497929,23885.0,1668072.0,10598202.0,19809414.0,3190313.0,20.950308,9.681154,13809.0,3695016.0
Lithuania,LTU,1991,37855004.0,0.51495624,19384.818,70.51,9.982333,28218.0,1549967.0,10932315.0,21305388.0,3558571.0,21.15658,10.22719,12999.309,3701408.0
Lithuania,LTU,1992,21203240.0,0.3694341,15280.389,70.337,5.6450963,33518.0,754953.0,6302709.0,12104933.0,1664914.0,147.68742,5.7343993,10240.939,3697552.0
Lithuania,LTU,1993,16354616.0,0.3423925,12861.695,68.934,4.403748,48036.0,363902.0,3422337.0,10914851.0,1468060.0,98.27765,4.4439464,8621.097,3680201.0
Lithuania,LTU,1994,15802014.0,0.3681346,11686.438,68.503,4.302182,43273.0,381595.0,3988812.0,10062699.0,1222976.0,81.70857,4.323523,7830.0054,3654893.0
Lithuania,LTU,1995,15092360.0,0.34242052,12164.204,69.018,4.1652727,56943.0,307971.0,4577337.0,9050102.0,981501.0,85.61895,4.1610703,8299.47,3627038.0
Lithuania,LTU,1996,15775035.0,0.33638823,12873.201,70.193,4.3303933,85660.0,317549.0,4939449.0,9435904.0,897372.0,44.261906,4.3822937,8793.701,3599721.0
Lithuania,LTU,1997,15197991.0,0.30003694,14045.005,71.029,4.2140203,109367.0,366072.0,4560374.0,9335916.0,739446.0,42.818665,4.2530684,9592.64,3573418.0
Lithuania,LTU,1998,16032267.0,0.2951047,15202.912,71.33,4.486451,120924.0,411705.0,4011596.2,10731489.0,648201.0,38.715317,4.518973,10382.117,3547768.0
Lithuania,LTU,1999,13484874.0,0.24979098,15143.193,71.717,3.7826333,85439.0,345807.0,4044458.8,8377990.5,549168.0,47.516987,3.8277712,10336.3955,3522905.0
Lithuania,LTU,2000,11878384.0,0.21118563,15771.427,72.139,3.3306987,110203.0,292541.0,4546172.0,6478831.0,379646.0,70.25388,3.3934264,10806.874,3500410.0
Lithuania,LTU,2001,12629132.0,0.21082519,16933.023,71.712,3.5699077,123315.0,283389.0,4657699.0,7141831.0,343059.0,59.456802,3.636367,11606.729,3473008.0
Lithuania,LTU,2002,12701483.0,0.19881447,18216.545,71.839,3.621713,114620.0,290500.0,4754628.0,6921787.0,549102.0,52.5685,3.6879485,12490.621,3444051.0
Lithuania,LTU,2003,12694945.0,0.18015109,20302.984,72.088,3.657605,95923.0,292463.0,5144307.0,6369944.0,715621.0,78.39107,3.7171066,13917.508,3415276.0
Lithuania,LTU,2004,13289646.0,0.17691468,21867.287,72.001,3.8686438,118553.0,351024.0,5194327.0,6855413.0,689451.0,62.55557,3.935687,14995.767,3376703.0
Lithuania,LTU,2005,13900658.0,0.17543158,23944.701,71.246,4.200657,113046.0,383313.0,5351046.0,7220804.0,765286.0,54.4926,4.184092,16417.95,3322264.0
Lithuania,LTU,2006,14234380.0,0.16611314,26129.34,70.964,4.3404264,105633.0,515276.0,5333253.0,7158654.0,1033142.0,62.9945,4.353276,17916.059,3269809.0
Lithuania,LTU,2007,15518530.0,0.16400927,29370.773,70.698,4.8170795,82772.0,524055.0,6265925.0,7537012.0,1027941.94,57.29553,4.8024497,20138.473,3231378.0
Lithuania,LTU,2008,14957797.0,0.16255388,30445.781,71.696,4.9490795,140767.0,453817.0,5605147.0,7810889.0,869738.0,51.009872,4.67653,20879.803,3198482.0
Lithuania,LTU,2009,12860725.0,0.15927134,26217.545,72.85,4.1757035,227784.0,284023.0,4751870.0,6878142.0,690639.0,65.20255,4.065662,17983.35,3163255.0
Lithuania,LTU,2010,13834270.0,0.16857965,26887.492,73.196,4.532684,257943.98,289045.0,5565585.0,6832070.0,844837.0,49.45279,4.465951,18663.762,3097721.0
Lithuania,LTU,2011,13991401.0,0.16170427,29240.748,73.608,4.728354,244249.0,319844.0,5873524.0,6508873.0,975085.0,68.84344,4.6196947,20243.0,3028642.0
Lithuania,LTU,2012,14083859.0,0.15675709,30920.33,73.964,4.846981,232871.0,395191.0,5685336.0,6744215.0,952405.0,50.961056,4.712947,21305.004,2988334.0
Lithuania,LTU,2013,13179840.0,0.13894168,32474.64,74.027,4.512081,265389.0,460789.0,4749928.0,6537866.0,1093765.0,60.11634,4.4551187,22285.684,2958359.0
Lithuania,LTU,2014,12884828.0,0.13236043,33975.086,74.596,4.496957,251207.0,400828.0,4424625.0,6794754.0,924803.0,65.0083,4.392798,23273.172,2933171.0
Lithuania,LTU,2015,13088382.0,0.13308859,35251.297,74.474,4.6915455,207193.0,518315.03,4431392.0,7116238.0,737867.0,56.125027,4.5042715,23968.848,2905771.0
Lithuania,LTU,2016,13155571.0,0.12828591,36618.15,74.82,4.6975923,250768.98,452401.0,3965550.0,7662357.0,750861.0,62.61745,4.585246,24886.84,2869109.0
Lithuania,LTU,2017,13320003.0,0.12666179,38774.49,75.701,4.9112463,224225.0,450351.0,4039832.0,7748414.0,803194.0,66.99094,4.707851,26318.023,2829317.0
Lithuania,LTU,2018,13470189.0,0.121199735,41019.79,75.909,4.9715877,253596.02,511329.0,3740887.0,8063463.0,861300.0,70.403,4.806516,27631.46,2802485.0
Lithuania,LTU,2019,13707235.0,0.11808064,43062.324,76.424,5.0848265,233942.0,578055.0,3886177.0,8169767.5,802684.0,58.918102,4.9040985,28986.053,2795057.0
